id,pred_common_name,pred_species,year,startyear,endyear,multiyear,location,latitude,longitude,pred_breeding_status,pred_age_group,prey_orig_descr,prey_taxon,freq_occ,freq_num,freq_biomass,prey_size,sample_size,sample_type,source,notes,prey_age_group,pred_rank,pred_aphia_id,pred_valid_name,pred_valid_aphia_id,prey_rank,prey_aphia_id,prey_valid_name,prey_valid_aphia_id,ref_n,ref_ids
2137,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.4250000000000001,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2138,European shag,Phalacrocorax aristotelis,1992,1992,1992,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.948,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2140,European shag,Phalacrocorax aristotelis,1992,1992,1992,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0.001,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2142,European shag,Phalacrocorax aristotelis,1992,1992,1992,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Gadidae,NA,NA,0.048,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125469,Gadidae,125469,1,REF043
2143,European shag,Phalacrocorax aristotelis,1992,1992,1992,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Pholidae,NA,NA,0.002,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125550,Pholidae,125550,1,REF043
2144,European shag,Phalacrocorax aristotelis,1992,1992,1992,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0.002,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
2145,European shag,Phalacrocorax aristotelis,1992,1992,1992,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0.17200000000000001,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2146,European shag,Phalacrocorax aristotelis,1992,1992,1992,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.776,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2147,European shag,Phalacrocorax aristotelis,1993,1993,1993,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.9530000000000001,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2149,European shag,Phalacrocorax aristotelis,1993,1993,1993,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2153,European shag,Phalacrocorax aristotelis,1993,1993,1993,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0.047,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
2154,European shag,Phalacrocorax aristotelis,1993,1993,1993,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0.28500000000000003,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2155,European shag,Phalacrocorax aristotelis,1993,1993,1993,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.6679999999999999,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2156,European shag,Phalacrocorax aristotelis,1994,1994,1994,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.8330000000000001,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2157,European shag,Phalacrocorax aristotelis,1994,1994,1994,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Callionymidae,NA,NA,0.002,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125522,Callionymidae,125522,1,REF043
2158,European shag,Phalacrocorax aristotelis,1994,1994,1994,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0.11700000000000002,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2162,European shag,Phalacrocorax aristotelis,1994,1994,1994,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0.049,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
2163,European shag,Phalacrocorax aristotelis,1994,1994,1994,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0.566,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2164,European shag,Phalacrocorax aristotelis,1994,1994,1994,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.267,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2165,European shag,Phalacrocorax aristotelis,1995,1995,1995,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.8640000000000001,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2167,European shag,Phalacrocorax aristotelis,1995,1995,1995,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0.05399999999999999,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2171,European shag,Phalacrocorax aristotelis,1995,1995,1995,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0.08199999999999999,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
2172,European shag,Phalacrocorax aristotelis,1995,1995,1995,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0.038,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2173,European shag,Phalacrocorax aristotelis,1995,1995,1995,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.8260000000000001,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2174,European shag,Phalacrocorax aristotelis,1996,1996,1996,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.993,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2175,European shag,Phalacrocorax aristotelis,1996,1996,1996,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Callionymidae,NA,NA,0.007,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125522,Callionymidae,125522,1,REF043
2176,European shag,Phalacrocorax aristotelis,1996,1996,1996,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2180,European shag,Phalacrocorax aristotelis,1996,1996,1996,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
2181,European shag,Phalacrocorax aristotelis,1996,1996,1996,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2182,European shag,Phalacrocorax aristotelis,1997,1997,1997,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,1,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2184,European shag,Phalacrocorax aristotelis,1997,1997,1997,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2188,European shag,Phalacrocorax aristotelis,1997,1997,1997,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
2189,European shag,Phalacrocorax aristotelis,1997,1997,1997,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0.001,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2190,European shag,Phalacrocorax aristotelis,1997,1997,1997,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.999,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2191,European shag,Phalacrocorax aristotelis,1998,1998,1998,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.9550000000000001,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2192,European shag,Phalacrocorax aristotelis,1998,1998,1998,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Callionymidae,NA,NA,0.002,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125522,Callionymidae,125522,1,REF043
2193,European shag,Phalacrocorax aristotelis,1998,1998,1998,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0.003,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2196,European shag,Phalacrocorax aristotelis,1998,1998,1998,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Pholidae,NA,NA,0.031000000000000003,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125550,Pholidae,125550,1,REF043
2197,European shag,Phalacrocorax aristotelis,1998,1998,1998,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0.009000000000000003,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
2198,European shag,Phalacrocorax aristotelis,1998,1998,1998,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0.007,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2199,European shag,Phalacrocorax aristotelis,1998,1998,1998,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.948,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2200,European shag,Phalacrocorax aristotelis,1999,1999,1999,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.751,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2201,European shag,Phalacrocorax aristotelis,1999,1999,1999,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Callionymidae,NA,NA,0.025999999999999995,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125522,Callionymidae,125522,1,REF043
2202,European shag,Phalacrocorax aristotelis,1999,1999,1999,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0.077,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2204,European shag,Phalacrocorax aristotelis,1999,1999,1999,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Gadidae,NA,NA,0.012,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125469,Gadidae,125469,1,REF043
2206,European shag,Phalacrocorax aristotelis,1999,1999,1999,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0.134,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
2207,European shag,Phalacrocorax aristotelis,1999,1999,1999,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0.511,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2208,European shag,Phalacrocorax aristotelis,1999,1999,1999,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.24000000000000002,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2209,European shag,Phalacrocorax aristotelis,2000,2000,2000,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.8740000000000001,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2210,European shag,Phalacrocorax aristotelis,2000,2000,2000,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Callionymidae,NA,NA,0.046,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125522,Callionymidae,125522,1,REF043
2211,European shag,Phalacrocorax aristotelis,2000,2000,2000,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0.040999999999999995,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2214,European shag,Phalacrocorax aristotelis,2000,2000,2000,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Pholidae,NA,NA,0.021,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125550,Pholidae,125550,1,REF043
2215,European shag,Phalacrocorax aristotelis,2000,2000,2000,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0.021,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
2216,European shag,Phalacrocorax aristotelis,2000,2000,2000,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0.004,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2217,European shag,Phalacrocorax aristotelis,2000,2000,2000,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.8700000000000001,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2218,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.902,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2219,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Callionymidae,NA,NA,0.066,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125522,Callionymidae,125522,1,REF043
2220,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2221,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Cottidae,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125589,Cottidae,125589,1,REF043
2222,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Gadidae,NA,NA,0.019,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125469,Gadidae,125469,1,REF043
2223,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Pholidae,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125550,Pholidae,125550,1,REF043
2224,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0.012,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
2225,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0.048,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2226,European shag,Phalacrocorax aristotelis,2001,2001,2001,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.8540000000000001,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2227,European shag,Phalacrocorax aristotelis,2002,2002,2002,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.944,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2228,European shag,Phalacrocorax aristotelis,2002,2002,2002,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Callionymidae,NA,NA,0.024,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125522,Callionymidae,125522,1,REF043
2229,European shag,Phalacrocorax aristotelis,2002,2002,2002,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0.001,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2230,European shag,Phalacrocorax aristotelis,2002,2002,2002,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Cottidae,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125589,Cottidae,125589,1,REF043
2231,European shag,Phalacrocorax aristotelis,2002,2002,2002,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Gadidae,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125469,Gadidae,125469,1,REF043
2232,European shag,Phalacrocorax aristotelis,2002,2002,2002,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Pholidae,NA,NA,0.012999999999999996,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125550,Pholidae,125550,1,REF043
2233,European shag,Phalacrocorax aristotelis,2002,2002,2002,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0.017999999999999995,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
